DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
29-Mar-2022,14.85,15.55,14.55,14.7,8799,
30-Mar-2022,15.2,15.4,14.15,14.5,13357,
31-Mar-2022,14.5,15.2,14,15.15,8653,
03-Apr-2022,15.9,15.9,15.45,15.85,4206,
04-Apr-2022,16.45,16.6,15.2,16.5,7205,
05-Apr-2022,16.6,17.3,16.15,17.3,19618,
06-Apr-2022,18,19,17.65,18.25,20373,
07-Apr-2022,18.25,19.5,18.25,18.95,20493,
10-Apr-2022,20.4,20.6,18.1,20.2,44966,
11-Apr-2022,20.7,20.7,19.1,19.4,22309,
12-Apr-2022,19.8,20.45,19.45,19.5,9541,
17-Apr-2022,17.65,18.9,17.55,18.5,14692,
18-Apr-2022,18.7,18.9,17.45,17.9,6174,
19-Apr-2022,18.2,18.2,17.4,18.1,5143,
20-Apr-2022,18.85,18.85,17.2,18.2,7041,
21-Apr-2022,18.2,18.2,17.3,17.6,6938,
24-Apr-2022,17.7,17.7,16.8,17.45,2252,
25-Apr-2022,17.9,18.25,16.8,17.85,4221,
26-Apr-2022,18.6,18.6,17,17,4662,
27-Apr-2022,16.2,17.4,16.15,16.45,7855,
28-Apr-2022,16,17.1,15.7,15.7,6015,
01-May-2022,15.7,15.95,14.95,15.4,2685,
03-May-2022,16,16,14.95,15.5,1937,
04-May-2022,15.85,15.85,14.75,15.3,6029,
05-May-2022,15.7,16,14.8,15.5,2838,
08-May-2022,15.65,16,14.8,15.8,1809,
09-May-2022,15.8,15.8,15.05,15.1,1401,
10-May-2022,15.4,15.4,14.5,14.5,2740,
11-May-2022,14.25,14.95,13.8,14.75,7068,
12-May-2022,14.75,15.35,14.1,14.65,2427,
15-May-2022,15.1,15.1,13.95,13.95,6514,
16-May-2022,13.95,14.55,13.8,14.3,1378,
17-May-2022,14.55,14.55,13.8,14.35,3364,
18-May-2022,14.7,14.7,13.65,14.1,6590,
19-May-2022,14.65,14.65,13.65,14.3,5232,
22-May-2022,14.7,14.7,13.75,14,1155,
23-May-2022,13.75,14.65,13.3,13.8,1759,
24-May-2022,14.35,14.4,13.2,13.25,5061,
25-May-2022,13.25,13.9,13.25,13.9,408,
26-May-2022,13.9,14.55,13.3,14.35,4006,
29-May-2022,14,15,13.65,14.85,1974,
30-May-2022,14.85,15,14.15,14.6,2695,
31-May-2022,14.95,14.95,13.9,14.65,1983,
01-Jun-2022,14.9,14.9,13.95,14.3,4269,
02-Jun-2022,14.05,14.5,13.6,13.8,1170,
05-Jun-2022,13.8,14.45,13.15,14.45,3889,
06-Jun-2022,13.75,15,13.75,14.8,3763,
07-Jun-2022,14.8,14.8,14.1,14.1,2901,
08-Jun-2022,14.1,14.7,13.5,13.6,1101,
09-Jun-2022,13,14.25,13,14.25,6557,
12-Jun-2022,14.95,14.95,13.55,14.3,2823,
13-Jun-2022,14.6,14.6,13.7,14.4,3454,
14-Jun-2022,14.35,14.35,13.7,13.8,5354,
15-Jun-2022,13.55,14.4,13.55,14.1,9859,
16-Jun-2022,13.7,14.7,13.7,14.4,755,
19-Jun-2022,14.15,14.35,13.7,13.8,1932,
20-Jun-2022,13.15,14.35,13.15,14.15,8119,
21-Jun-2022,13.45,14.45,13.45,14,4985,
22-Jun-2022,13.35,14.65,13.35,14.25,4390,
23-Jun-2022,14.3,14.7,13.55,13.95,26273,
26-Jun-2022,14.55,14.55,13.85,13.85,1133,
27-Jun-2022,13.85,14.25,13.55,14.25,1768,
28-Jun-2022,14.9,14.9,13.8,14.25,566,
29-Jun-2022,14.25,14.75,13.85,14.55,5701,
30-Jun-2022,14.55,14.55,14.1,14.2,197,
03-Jul-2022,14.2,14.9,13.7,14.7,1703,
04-Jul-2022,15.4,15.4,14,14.15,6681,
05-Jul-2022,14.15,14.65,14,14.35,2434,
06-Jul-2022,14.85,14.85,13.9,13.9,7478,
07-Jul-2022,13.9,14.55,13.9,14.35,7541,
10-Jul-2022,14.4,14.7,14.15,14.65,2748,
11-Jul-2022,15.25,15.25,14.35,15.05,7984,
12-Jul-2022,15.25,15.8,15.15,15.5,11663,
13-Jul-2022,16.05,16.05,15.15,15.6,7717,
14-Jul-2022,15.3,16.3,15.25,15.35,5999,
17-Jul-2022,14.7,15.5,14.6,15,2561,
18-Jul-2022,15,15.75,14.5,15.75,17865,
19-Jul-2022,15.55,16.45,15.55,15.7,6133,
20-Jul-2022,16.2,16.2,15.05,15.9,3315,
21-Jul-2022,15.45,15.85,15.45,15.7,1178,
24-Jul-2022,16.45,16.45,15.25,15.75,9523,
25-Jul-2022,16.25,16.25,15.5,15.7,7489,
26-Jul-2022,15.25,16.2,15.25,15.65,810,
27-Jul-2022,15.65,15.65,15.25,15.4,818,
28-Jul-2022,16.1,16.15,15.1,15.75,16421,
31-Jul-2022,15.75,16.5,15.5,15.6,48528,
01-Aug-2022,15.9,15.9,14.9,15.05,8061,
02-Aug-2022,15,15.6,15,15.25,653,
03-Aug-2022,15.6,15.6,14.65,15.1,6462,
04-Aug-2022,14.85,15.85,14.85,15.1,1042,
07-Aug-2022,14.8,15.85,14.8,14.95,4097,
09-Aug-2022,15.4,15.4,15,15.4,858,
10-Aug-2022,15.1,16.9,15.1,15.6,3504,
11-Aug-2022,15.55,16,15.1,15.9,7894,
15-Aug-2022,15,15.9,15,15.1,4553,
16-Aug-2022,14.55,15.65,14.55,15,2742,
17-Aug-2022,15,16.5,14.85,15.9,15010,
18-Aug-2022,17,17.45,15.9,17.15,30197,
21-Aug-2022,18.4,18.85,16.25,18.85,36436,
22-Aug-2022,19.8,20.65,19.15,19.45,49767,
23-Aug-2022,19.55,20.2,18.8,18.85,9056,
24-Aug-2022,18.85,19.7,17.95,18.05,11279,
25-Aug-2022,17.3,18.5,17.15,17.55,13900,
28-Aug-2022,17.9,18.1,16.7,17.35,8813,
29-Aug-2022,17.1,17.95,16.85,17.7,12034,
31-Aug-2022,17.7,18.55,17.1,18.5,27757,
01-Sep-2022,19.35,19.35,17.8,18,12530,
04-Sep-2022,18.55,18.65,17.9,18.55,6336,
05-Sep-2022,18.55,18.65,18,18.15,5511,
06-Sep-2022,17.7,18.4,17.7,18.05,12740,
07-Sep-2022,18.6,18.6,17.4,17.7,12126,
08-Sep-2022,17.65,18.3,17.65,18,2043,
11-Sep-2022,18.25,18.7,17.15,17.5,23437,
12-Sep-2022,17.85,18.25,17.3,17.7,5531,
13-Sep-2022,18,18.45,17,17.9,13436,
14-Sep-2022,18.55,18.55,17.7,18.05,4045,
15-Sep-2022,18.05,18.55,17.5,18.15,13362,
18-Sep-2022,18.3,18.95,17.9,18,3414,
19-Sep-2022,18.4,18.9,17.1,17.75,36876,
20-Sep-2022,17.35,18.15,17.35,18,2672,
21-Sep-2022,17.4,18.35,17.4,18.3,4822,
22-Sep-2022,18.3,18.3,17.5,17.6,3570,
25-Sep-2022,17.7,18.2,16.95,17.45,2416,
26-Sep-2022,17.9,17.9,17.2,17.3,997,
27-Sep-2022,16.6,17.6,16.6,16.85,2373,
28-Sep-2022,16.3,17.45,16.3,16.75,3431,
29-Sep-2022,16.3,17.45,16.3,16.7,1982,
02-Oct-2022,16,17.25,16,16.8,5966,
03-Oct-2022,17.15,17.45,16.5,16.8,2264,
05-Oct-2022,17.4,17.4,16.7,16.85,1302,
06-Oct-2022,16.7,17.55,16.65,17,11896,
09-Oct-2022,17.35,17.7,16.7,17.7,1069,
10-Oct-2022,18.05,18.35,17.1,18.1,9664,
11-Oct-2022,17.85,19.2,17.5,18.9,33578,
12-Oct-2022,19,19.1,18.25,18.95,7773,
13-Oct-2022,19,19.1,18.65,18.85,3870,
16-Oct-2022,19.9,20.7,19.1,20.7,60369,
17-Oct-2022,21.5,22.75,19.05,19.95,81085,
18-Oct-2022,19.95,20.45,19.1,19.35,9806,
19-Oct-2022,19.35,19.35,18.55,19.1,2532,
20-Oct-2022,19.5,19.5,18.4,18.45,2551,
23-Oct-2022,18.45,19.3,17.75,18.4,6674,
24-Oct-2022,17.7,18.95,16.6,17.45,32759,
26-Oct-2022,17.8,17.95,16.7,16.95,14782,
27-Oct-2022,17.9,17.9,16.85,17.6,13963,
30-Oct-2022,18.8,18.9,17.7,18.2,24283,
31-Oct-2022,18.85,18.85,17.65,18.05,5895,
01-Nov-2022,18.6,18.6,17.7,18.05,7238,
02-Nov-2022,19.2,19.2,17.7,18.45,14206,
03-Nov-2022,17.8,18.8,17.75,18.2,5056,
06-Nov-2022,18.6,19.45,17.25,17.5,11423,
08-Nov-2022,17.5,18.45,17.4,17.8,5605,
09-Nov-2022,18.1,18.1,17,17.1,11904,
10-Nov-2022,17.15,17.7,17,17,7375,
13-Nov-2022,17,17.6,16.8,17,4836,
14-Nov-2022,17,17.3,16.7,16.95,3789,
15-Nov-2022,17.3,17.3,16.6,16.65,5077,
16-Nov-2022,16.5,17.9,16.1,17.45,8053,
17-Nov-2022,17.8,17.8,17,17.05,1876,
20-Nov-2022,17,17.45,16.55,16.85,1166,
21-Nov-2022,16.6,17.35,16.55,17.2,1362,
22-Nov-2022,17.25,17.6,16.2,16.5,26261,
23-Nov-2022,17.1,17.1,16,16.8,5856,
24-Nov-2022,17.15,17.25,16.4,17.1,1994,
27-Nov-2022,17.3,17.35,16.4,16.8,8971,
28-Nov-2022,17.35,17.35,16.45,16.6,3211,
29-Nov-2022,16.6,17.2,16.6,17.1,8784,
30-Nov-2022,17.15,17.85,16.75,17.5,10077,
01-Dec-2022,17.5,18.1,17,17.7,13261,
04-Dec-2022,18.1,18.1,17.15,18.05,2988,
05-Dec-2022,18.05,18.2,17.4,17.4,6846,
06-Dec-2022,18.1,18.15,17.05,17.65,6826,
07-Dec-2022,17.65,17.85,17.1,17.5,2796,
08-Dec-2022,17.5,17.8,16.85,17.2,8079,
11-Dec-2022,17.5,17.5,16.75,17.05,5367,
12-Dec-2022,17.65,17.65,17.2,17.3,2418,
13-Dec-2022,17.3,18,17,17.2,8350,
14-Dec-2022,17.55,17.75,16.95,17,12254,
15-Dec-2022,16.5,17.65,16.1,17.2,6287,
18-Dec-2022,16.6,17.8,16.6,16.95,16281,
19-Dec-2022,17.25,17.65,16.8,17.5,4981,
20-Dec-2022,17.4,17.65,17,17.2,4295,
21-Dec-2022,16.7,17,16.6,16.7,2634,
22-Dec-2022,16.7,16.9,14.7,15.3,13913,
25-Dec-2022,15.3,16.95,14.5,16.75,7000,
26-Dec-2022,17.3,17.3,16.25,16.9,7669,
27-Dec-2022,17.4,17.6,16.4,17.4,11599,
28-Dec-2022,16.75,17.6,16.75,17.5,7000,
29-Dec-2022,17.55,17.65,16.7,16.8,4025,
01-Jan-2023,18,18,16.25,17.6,6943,
02-Jan-2023,17.9,18.25,17.15,17.2,5978,
03-Jan-2023,17.15,17.7,17,17.45,4713,
04-Jan-2023,17.45,20.9,17.45,20.9,69880,
05-Jan-2023,24.25,25.05,24,25.05,62313,
08-Jan-2023,26.4,27.55,26.05,27.55,483313,
09-Jan-2023,28.05,30.3,28,30.3,239003,
10-Jan-2023,32.65,33.3,32.15,33.3,132372,
11-Jan-2023,34.95,34.95,34.95,34.95,30594,
12-Jan-2023,36.65,36.65,33.2,33.2,380958,
15-Jan-2023,32,32,31.55,31.55,33712,
16-Jan-2023,30,30,30,30,9267,
17-Jan-2023,28.5,31.5,28.5,31.45,375423,
18-Jan-2023,31.2,31.2,29.9,29.9,86921,
19-Jan-2023,29.95,30.9,28.4,28.4,72758,
22-Jan-2023,27.05,27.95,27,27,19658,
23-Jan-2023,25.65,25.65,25.65,25.65,8556,
24-Jan-2023,24.85,25.5,24.4,24.4,79367,
26-Jan-2023,23.55,24.3,23.2,23.2,74390,
29-Jan-2023,22.15,24.35,22.05,23.55,383192,
30-Jan-2023,23,23.75,22.4,22.4,58281,
31-Jan-2023,23,23,21.3,21.3,91284,
01-Feb-2023,21.3,21.3,20.25,20.25,27450,
02-Feb-2023,20.25,20.65,19.25,19.25,39509,
05-Feb-2023,19.95,19.95,18.3,18.4,25927,
06-Feb-2023,18,18.85,17.65,18.6,37538,
07-Feb-2023,18.9,18.9,17.85,18.25,28117,
08-Feb-2023,18.5,19.15,18.1,19.15,33392,
09-Feb-2023,20.1,20.1,20.1,20.1,9471,
12-Feb-2023,21.1,21.1,21.1,21.1,7441,
13-Feb-2023,22.15,22.15,21.2,22.15,45838,
14-Feb-2023,23.2,23.25,22.5,23.25,14676,
15-Feb-2023,24.4,24.4,23.7,24.4,23358,
16-Feb-2023,24.85,24.9,23.2,23.2,30598,
19-Feb-2023,22.1,22.5,22.05,22.05,10903,
20-Feb-2023,22,22.05,20.95,21.35,12579,
21-Feb-2023,21.45,21.6,20.3,20.35,13066,
22-Feb-2023,20.7,20.7,19.55,20.05,4952,
23-Feb-2023,20.7,21.05,20.45,21.05,5269,
26-Feb-2023,21.85,22.1,21.5,22.1,11682,
