DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
16-Feb-2022,1659,1659,1570,1585.55,83759,
17-Feb-2022,1582.2,1622.65,1560,1603.45,52656,
20-Feb-2022,1571.4,1571.4,1486,1513.4,147004,
21-Feb-2022,1513.4,1520,1451.25,1499.85,82919,
22-Feb-2022,1503,1523.85,1486.7,1499.5,63599,
23-Feb-2022,1450,1505.95,1449.95,1475.45,80941,
24-Feb-2022,1478,1530.5,1475.55,1509,37883,
27-Feb-2022,1490,1548.8,1463.1,1531.55,50913,
01-Mar-2022,1508.6,1509.55,1482,1492.25,24777,
02-Mar-2022,1499.75,1510.35,1452,1464.25,48343,
03-Mar-2022,1456,1510,1452.95,1498.55,59275,
06-Mar-2022,1426.65,1502.05,1426.65,1480.15,55393,
07-Mar-2022,1487.6,1501,1423.9,1476.2,49992,
08-Mar-2022,1483.6,1501,1460.45,1483.1,19568,
09-Mar-2022,1500.05,1519,1482.2,1506.65,35798,
10-Mar-2022,1513,1558.7,1470,1496.4,83397,
13-Mar-2022,1500,1508,1423.95,1454.45,56373,
14-Mar-2022,1474,1507.45,1459.4,1501.45,37663,
15-Mar-2022,1509,1522.8,1492.6,1501.35,76493,
16-Mar-2022,1508.9,1586.45,1493.75,1554.05,184110,
20-Mar-2022,1569,1604.3,1537.15,1582.75,281606,
21-Mar-2022,1590,1595.1,1552.1,1587,35809,
22-Mar-2022,1594.95,1616,1570,1602.25,68580,
23-Mar-2022,1620,1658,1600,1624.35,91571,
24-Mar-2022,1632.5,1695,1628.55,1665.3,55672,
27-Mar-2022,1696,1698.1,1630,1653.75,64094,
28-Mar-2022,1631.05,1688.45,1631.05,1663.15,54281,
29-Mar-2022,1671.5,1686,1643.45,1668.65,40808,
30-Mar-2022,1682,1795,1648.85,1668.9,625467,
31-Mar-2022,1740,1750,1680,1697.9,855664,
03-Apr-2022,1686,1714.6,1660,1694.35,45678,
04-Apr-2022,1699,1730.35,1670.1,1681.3,202431,
05-Apr-2022,1670.55,1750,1657.6,1743.85,70359,
06-Apr-2022,1738.5,1778,1701.9,1760.45,111420,
07-Apr-2022,1775,1825,1683.8,1810.35,88716,
10-Apr-2022,1825,1847.95,1800.95,1823.95,71678,
11-Apr-2022,1830,1833,1755.55,1776.4,66245,
12-Apr-2022,1802.95,1819.15,1762,1790.95,31663,
17-Apr-2022,1762,1805.95,1736,1766.8,26874,
18-Apr-2022,1765.1,1908.3,1763.15,1856.55,139451,
19-Apr-2022,1870,1875,1795.1,1805.5,44624,
20-Apr-2022,1815.25,1824.9,1769,1780.05,24781,
21-Apr-2022,1770.3,1810.8,1748,1764.45,26042,
24-Apr-2022,1740,1757,1678.4,1749.4,55086,
25-Apr-2022,1758.15,1758.15,1706,1720.1,87142,
26-Apr-2022,1729,1729,1678,1689.15,25629,
27-Apr-2022,1690,1746,1660.25,1705.75,27074,
28-Apr-2022,1690,1759.9,1690,1721.15,38338,
01-May-2022,1669.5,1779,1669.5,1770.25,70203,
03-May-2022,1779.15,1831,1670,1727.7,70141,
04-May-2022,1727.7,1784,1688.95,1756.35,40022,
05-May-2022,1695,1749,1680,1692.9,21299,
08-May-2022,1680,1712.9,1626,1677.8,38059,
